feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_bifidum	Probiotic	Probiotic	2.38374788805288	0.661881159787791	719	206	0.000340782267839353	0.0138101718659599
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_faecis_CAG_32	Do_you_drink_alcohol	Do_you_drink_alcohol	0.849668131668549	0.234080861784932	719	94	0.00030614472520079	0.0138101718659599
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes.s__Alistipes_indistinctus	Case_status	Case_status	1.61725627711927	0.446621904547037	719	304	0.000316436936692741	0.0138101718659599
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Faecalibacterium.s__Faecalibacterium_prausnitzii	Do_you_drink_alcohol	Do_you_drink_alcohol	1.37106623260504	0.378411607820748	719	658	0.000313895657350595	0.0138101718659599
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Megasphaera.s__Megasphaera_sp_DISK_18	Laxatives	Laxatives	0.874490845601756	0.243142793944331	719	57	0.00034708103895931	0.0138101718659599
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter.s__Turicibacter_sanguinis	Depression_anxiety_mood_med	Depression_anxiety_mood_med	-1.01075068335664	0.288127990446811	719	128	0.000482926576773311	0.0181352515752954
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Klebsiella.s__Klebsiella_quasipneumoniae	Do_you_drink_alcohol	Do_you_drink_alcohol	-0.736562356224186	0.210655520260699	719	126	0.00050375698820265	0.0181352515752954
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_fermentum	Pain_med	Pain_med	1.29149290666955	0.373805170798913	719	139	0.000586449203148698	0.0201525271627462
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_longum	Sleep_aid	Sleep_aid	1.65086530617717	0.480662024462482	719	570	0.000631603285285073	0.0207605253771963
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Eisenbergiella.s__Eisenbergiella_tayi	Laxatives	Laxatives	1.27619789236889	0.378110492344129	719	362	0.000781936524417187	0.0228973081517087
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans	Case_status	Case_status	0.766029810600256	0.227091474394727	719	702	0.00078747356077305	0.0228973081517087
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Coprobacillus.s__Coprobacillus_cateniformis	Case_status	Case_status	0.793003986195706	0.234846635000321	719	93	0.000777786109217323	0.0228973081517087
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_mutans	total_seqs_scaled	total_seqs_scaled	0.44424507866263	0.13363421244681	719	205	0.000936556255929805	0.0252870189101047
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Pseudoflavonifractor.s__Pseudoflavonifractor_sp_An184	total_seqs_scaled	total_seqs_scaled	0.341704652560118	0.102499938365981	719	87	0.000906093974122912	0.0252870189101047
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Klebsiella.s__Klebsiella_pneumoniae	Do_you_drink_alcohol	Do_you_drink_alcohol	-1.08752297221128	0.339270257965068	719	188	0.00141505378520599	0.0368889883315768
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacterium.s__Eubacterium_eligens	Depression_anxiety_mood_med	Depression_anxiety_mood_med	-1.35638014068619	0.427921440530717	719	364	0.0015983304340001	0.0389786389710993
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans	Laxatives	Laxatives	0.783188996042506	0.246911092762365	719	702	0.00158617313473917	0.0389786389710993
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__Actinomyces_sp_ICM47	Laxatives	Laxatives	-1.01328993082409	0.324603867679662	719	215	0.00187911256594118	0.0405822541178508
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_faecis_CAG_32	Case_status	Case_status	0.797235066511008	0.255990983767613	719	94	0.00192558854981747	0.0405822541178508
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Enterococcus.s__Enterococcus_avium	Case_status	Case_status	0.582448203004185	0.187087611795997	719	54	0.00193248829132623	0.0405822541178508
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia.s__Blautia_hansenii	Case_status	Case_status	-1.08322769016989	0.346383874750441	719	137	0.00184405129423706	0.0405822541178508
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter.s__Turicibacter_sanguinis	Case_status	Case_status	0.927142685516358	0.296887305742854	719	128	0.00187122350628685	0.0405822541178508
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_salivarius	Case_status	Case_status	0.781724070864674	0.258612430197241	719	83	0.00260427363723729	0.0518113386776683
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacterium.s__Eubacterium_eligens	Do_you_drink_alcohol	Do_you_drink_alcohol	1.21991401368952	0.40319158878204	719	364	0.00257994196996331	0.0518113386776683
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__Clostridium_sp_CAG_299	Case_status	Case_status	-0.965749138431133	0.321017682297738	719	119	0.00272877580993358	0.0528962695464048
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcaceae_unclassified.s__Ruminococcaceae_bacterium_D5	Laxatives	Laxatives	-0.914872502543141	0.305761549483397	719	198	0.00287652605760225	0.0543663424886825
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_australis	Case_status	Case_status	-0.538493520043385	0.181205338159933	719	85	0.00307170076681474	0.0554450449611042
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__Clostridium_sp_CAG_58	Laxatives	Laxatives	-1.3696737580646	0.461035717972846	719	459	0.0030802802756169	0.0554450449611042
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes.s__Alistipes_finegoldii	Case_status	Case_status	1.39217718145917	0.47255633544114	719	569	0.00333480086985135	0.0572979422183551
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia.s__Roseburia_inulinivorans	Do_you_drink_alcohol	Do_you_drink_alcohol	1.30033125753678	0.440389729277946	719	417	0.00326498706814151	0.0572979422183551
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Harryflintia.s__Harryflintia_acetispora	total_seqs_scaled	total_seqs_scaled	0.330519774482617	0.112869233774382	719	190	0.00352812833667923	0.059272556056211
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Hungatella.s__Hungatella_hathewayi	Laxatives	Laxatives	1.17116661755105	0.407000926237541	719	359	0.00414049433592661	0.0673152065031695
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia.s__Roseburia_intestinalis	Case_status	Case_status	-1.54633788166844	0.539282946742798	719	461	0.0042739813652806	0.0673152065031695
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus.s__Ruminococcus_callidus	Case_status	Case_status	-0.288164204139606	0.100312344328645	719	39	0.00420419491646448	0.0673152065031695
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_copri	Do_you_drink_alcohol	Do_you_drink_alcohol	1.19819951130595	0.422589926171319	719	259	0.00472089068530917	0.0728365991447701
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Butyricicoccus.s__Butyricicoccus_pullicaecorum	Antihistamines	Antihistamines	0.501015677539785	0.177700674343159	719	43	0.00495871690883173	0.0749757996615357
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__Actinomyces_oris	Pain_med	Pain_med	0.944880221264107	0.339149914500943	719	342	0.00549294135913991	0.07937769642469
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__Actinomyces_sp_HPA0247	Case_status	Case_status	0.729062403626575	0.261980641052189	719	155	0.00554571176980791	0.07937769642469
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_longum	Do_you_drink_alcohol	Do_you_drink_alcohol	-1.2533893899711	0.455222124633919	719	570	0.00606508715409848	0.07937769642469
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Scardovia.s__Scardovia_wiggsiae	Case_status	Case_status	0.417673658660005	0.151770442989784	719	55	0.00608982327067727	0.07937769642469
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Scardovia.s__Scardovia_wiggsiae	Depression_anxiety_mood_med	Depression_anxiety_mood_med	0.407963070506655	0.147292632261429	719	55	0.00577166993095517	0.07937769642469
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_gasseri	Pain_med	Pain_med	0.425791778268506	0.154659342991766	719	56	0.00606991061926368	0.07937769642469
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_vestibularis	total_seqs_scaled	total_seqs_scaled	0.325898777255823	0.118020950368342	719	245	0.0059200980918077	0.07937769642469
k__Bacteria.p__Synergistetes.c__Synergistia.o__Synergistales.f__Synergistaceae.g__Cloacibacillus.s__Cloacibacillus_evryensis	Case_status	Case_status	0.702082999113895	0.255033380602142	719	131	0.00607335875050576	0.07937769642469
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	Laxatives	Laxatives	-1.7186542256979	0.626700694566537	719	537	0.0062690250298813	0.0801963601488668
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Coprobacillus.s__Coprobacillus_cateniformis	Laxatives	Laxatives	0.698329593343624	0.255343092179245	719	93	0.00641226980964373	0.0801963601488668
k__Bacteria.p__Synergistetes.c__Synergistia.o__Synergistales.f__Synergistaceae.g__Cloacibacillus.s__Cloacibacillus_evryensis	Depression_anxiety_mood_med	Depression_anxiety_mood_med	0.676153851935275	0.247508916778671	719	131	0.00647087032947206	0.0801963601488668
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Anaerostipes.s__Anaerostipes_hadrus	Do_you_drink_alcohol	Do_you_drink_alcohol	1.17900639937655	0.433079846350349	719	520	0.00665685518906958	0.0811706858538161
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_gallinarum	Laxatives	Laxatives	0.354765470466998	0.131534893015086	719	45	0.00717722316668702	0.0847809486564904
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_mitis	Laxatives	Laxatives	-0.628170613425375	0.232811621778586	719	114	0.0071544113086182	0.0847809486564904
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Porphyromonas.s__Porphyromonas_asaccharolytica	total_seqs_scaled	total_seqs_scaled	0.294909409999913	0.110697512026107	719	57	0.0079126479204616	0.092030181967215
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__Actinomyces_sp_oral_taxon_448	Case_status	Case_status	0.451631937646758	0.170463881873406	719	61	0.00826063332920699	0.0946217999527346
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus.s__Ruminococcus_bicirculans	Pain_med	Pain_med	-1.47726839267407	0.558673045434058	719	241	0.00838682236357745	0.0946333986099187
k__Archaea.p__Euryarchaeota.c__Methanobacteria.o__Methanobacteriales.f__Methanobacteriaceae.g__Methanobrevibacter.s__Methanobrevibacter_smithii	Probiotic	Probiotic	-1.57454570093952	0.597240231794999	719	244	0.00858184778178211	0.0954099547504011
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_breve	Pain_med	Pain_med	0.864369454146471	0.329190754636885	719	103	0.00885148167264829	0.0955960020646015
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacterium.s__Eubacterium_callanderi	Laxatives	Laxatives	0.596281541713187	0.22685073014032	719	98	0.00878025987205052	0.0955960020646015
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae.g__Parabacteroides.s__Parabacteroides_distasonis	Case_status	Case_status	1.19692334640193	0.458769242724624	719	625	0.00929188827664559	0.0975648269047787
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus.s__Ruminococcus_lactaris	Case_status	Case_status	-0.893981792325831	0.342538494273891	719	203	0.00926814893574991	0.0975648269047787
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Clostridium_hylemonae	Case_status	Case_status	0.315044189538479	0.120988609978805	719	39	0.00942902820726985	0.0976485660917261
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Enorma.s__Enorma_massiliensis	Case_status	Case_status	0.721057464207464	0.279964567668489	719	164	0.0102305000620097	0.103359530593198
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_lutetiensis	Case_status	Case_status	0.457370100513797	0.17763795086269	719	41	0.0102539216858331	0.103359530593198
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_breve	total_seqs_scaled	total_seqs_scaled	0.320491031212924	0.125211508371682	719	103	0.010706565273365	0.10377132495723
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	Depression_anxiety_mood_med	Depression_anxiety_mood_med	-1.43398724136913	0.559389391807294	719	537	0.0105885727015983	0.10377132495723
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus.s__Ruminococcus_lactaris	Pain_med	Pain_med	-0.987841936091478	0.385436324156334	719	203	0.0106057321860059	0.10377132495723
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_breve	Laxatives	Laxatives	0.805155419181382	0.318085699486885	719	103	0.0116024073338814	0.105943084456894
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Rothia.s__Rothia_mucilaginosa	Case_status	Case_status	-0.790936789634902	0.312391856132296	719	238	0.0115820937057867	0.105943084456894
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacterium.s__Eubacterium_hallii	Do_you_drink_alcohol	Do_you_drink_alcohol	0.911923565298039	0.357954138661746	719	503	0.0110779747334593	0.105943084456894
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Eisenbergiella.s__Eisenbergiella_tayi	Depression_anxiety_mood_med	Depression_anxiety_mood_med	0.852703161974703	0.3374992244019	719	362	0.0117578767636327	0.105943084456894
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Dialister.s__Dialister_invisus	Case_status	Case_status	-0.835826502998094	0.330873085021325	719	184	0.0117714538285438	0.105943084456894
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Megasphaera.s__Megasphaera_sp_DISK_18	Probiotic	Probiotic	-0.723645878380217	0.28526151268831	719	57	0.0114226445162202	0.105943084456894
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__Actinomyces_naeslundii	Case_status	Case_status	0.488071068942458	0.193692124967263	719	96	0.0119819239485674	0.10656864123667
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter.s__Turicibacter_sanguinis	Do_you_drink_alcohol	Do_you_drink_alcohol	-0.680721522377595	0.271476890937619	719	128	0.0124047218791515	0.109046159774866
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_paragasseri	Case_status	Case_status	0.502970076517733	0.20098084580446	719	57	0.0125759742610033	0.10928087978527
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Anaerostipes.s__Anaerostipes_hadrus	Case_status	Case_status	-1.18295749702225	0.473616403629836	719	520	0.0127481487226637	0.109518186753793
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes.s__Alistipes_indistinctus	Pain_med	Pain_med	-1.24373404993023	0.502554626863822	719	304	0.0135865758383764	0.110395176852236
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_rhamnosus	Do_you_drink_alcohol	Do_you_drink_alcohol	-0.605993255500269	0.243572621668011	719	133	0.0131004517591508	0.110395176852236
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_unclassified.g__Monoglobus.s__Monoglobus_pectinilyticus	Laxatives	Laxatives	-1.22972541022166	0.49491100224684	719	286	0.0132174962350801	0.110395176852236
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacterium.s__Eubacterium_sp_CAG_38	Laxatives	Laxatives	-1.19381824813788	0.482784102656949	719	304	0.0136638063084192	0.110395176852236
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus.s__Ruminococcus_bicirculans	Laxatives	Laxatives	-1.3339811639894	0.539826541111034	719	241	0.0137263844234262	0.110395176852236
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans	Depression_anxiety_mood_med	Depression_anxiety_mood_med	0.545247857384547	0.220391404075824	719	702	0.013617716037966	0.110395176852236
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacterium.s__Eubacterium_callanderi	Sleep_aid	Sleep_aid	0.494024688503926	0.201445744792257	719	98	0.0144551199758791	0.113194650709857
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Eisenbergiella.s__Eisenbergiella_tayi	Case_status	Case_status	0.852511376767359	0.34775946365919	719	362	0.0144932085527341	0.113194650709857
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Faecalibacterium.s__Faecalibacterium_prausnitzii	Pain_med	Pain_med	-1.14117588820266	0.465657356303319	719	658	0.0145236522736193	0.113194650709857
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Hungatella.s__Hungatella_hathewayi	Do_you_drink_alcohol	Do_you_drink_alcohol	-0.830195768672439	0.342292090917832	719	359	0.0155653102265699	0.120075250319253
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_rhamnosus	Pain_med	Pain_med	0.723625660159791	0.299730189903482	719	133	0.0160451652050406	0.122526716111219
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_anginosus_group	total_seqs_scaled	total_seqs_scaled	0.232762191887282	0.0966117322828833	719	140	0.0162647822085018	0.122961753496273
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Escherichia.s__Escherichia_coli	Case_status	Case_status	1.0155259396479	0.422566124113616	719	385	0.0165324765478582	0.123748042279018
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Harryflintia.s__Harryflintia_acetispora	Case_status	Case_status	0.630007516961437	0.26371552793087	719	190	0.0171827248790896	0.127354313809723
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacterium.s__Eubacterium_limosum	Case_status	Case_status	0.457091187050526	0.191764613209159	719	102	0.0174327676172863	0.127953129307461
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae.g__Parabacteroides.s__Parabacteroides_distasonis	Probiotic	Probiotic	-1.38354147120934	0.585215531058474	719	625	0.0183669345794981	0.133362186477177
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Anaerostipes.s__Anaerostipes_hadrus	Depression_anxiety_mood_med	Depression_anxiety_mood_med	-1.0852180902732	0.459642901467487	719	520	0.0185225258996079	0.133362186477177
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae.g__Parabacteroides.s__Parabacteroides_distasonis	Antihistamines	Antihistamines	1.20803972716935	0.512760879957105	719	625	0.018774075018377	0.133682906914612
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_vestibularis	Case_status	Case_status	0.648854641556152	0.275752356886777	719	245	0.0189207288887083	0.133682906914612
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Christensenellaceae.g__Christensenella.s__Christensenella_minuta	Laxatives	Laxatives	0.579870318149232	0.248923865005694	719	99	0.0201403960075973	0.140982772053181
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_dentium	Do_you_drink_alcohol	Do_you_drink_alcohol	-0.799775631184162	0.346140145479946	719	240	0.0211725712763117	0.14551330804447
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Klebsiella.s__Klebsiella_pneumoniae	total_seqs_scaled	total_seqs_scaled	0.367258014928241	0.158797779413771	719	188	0.0210512283718836	0.14551330804447
k__Archaea.p__Euryarchaeota.c__Methanobacteria.o__Methanobacteriales.f__Methanobacteriaceae.g__Methanobrevibacter.s__Methanobrevibacter_smithii	Case_status	Case_status	1.07826483379303	0.46819579167644	719	244	0.0215954504583341	0.146431566058517
k__Archaea.p__Euryarchaeota.c__Thermoplasmata.o__Methanomassiliicoccales.f__Methanomassiliicoccaceae.g__Methanomassiliicoccus.s__Candidatus_Methanomassiliicoccus_intestinalis	Case_status	Case_status	0.379844101714539	0.1675034783853	719	53	0.023679264726427	0.146431566058517
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__Actinomyces_oris	Depression_anxiety_mood_med	Depression_anxiety_mood_med	0.668071491248524	0.292511050218176	719	342	0.0227009645792059	0.146431566058517
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__Actinomyces_oris	total_seqs_scaled	total_seqs_scaled	0.295260486376203	0.128999589935725	719	342	0.0224110635325899	0.146431566058517
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_bifidum	Case_status	Case_status	1.18337883181551	0.518869890380952	719	206	0.0228929086902174	0.146431566058517
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Enorma.s__Enorma_massiliensis	Do_you_drink_alcohol	Do_you_drink_alcohol	0.580088920260336	0.256002560342429	719	164	0.0237855617568241	0.146431566058517
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Porphyromonas.s__Porphyromonas_asaccharolytica	Case_status	Case_status	0.585906251650227	0.258641366193314	719	57	0.0238241833666634	0.146431566058517
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Enterococcus.s__Enterococcus_avium	Sleep_aid	Sleep_aid	0.415260293424537	0.180635339387289	719	54	0.0218306243810803	0.146431566058517
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_fermentum	Do_you_drink_alcohol	Do_you_drink_alcohol	-0.692290802915613	0.303768884522007	719	139	0.0229931927697814	0.146431566058517
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__Clostridium_sp_CAG_58	Depression_anxiety_mood_med	Depression_anxiety_mood_med	-0.933952192736244	0.411517798072088	719	459	0.023565901713155	0.146431566058517
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia.s__Roseburia_intestinalis	Depression_anxiety_mood_med	Depression_anxiety_mood_med	-1.19155998957928	0.523372029458949	719	461	0.0231315239767883	0.146431566058517
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia.s__Roseburia_inulinivorans	Laxatives	Laxatives	-1.18870234447568	0.523643497695219	719	417	0.0235335486064353	0.146431566058517
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Megasphaera.s__Megasphaera_sp_DISK_18	Case_status	Case_status	0.511691434670328	0.223625657914093	719	57	0.0224513060753232	0.146431566058517
