#mpa_v30_CHOCOPhlAn_201901
#counts = (relative abundance/100) * total number of reads for sample
clade_name	NCBI_tax_id	DP310_S378_L003	DP309_S377_L003	DP308_S376_L003	DP307_S375_L003	DP305_S373_L003	DP304_S372_L003	DP303_S371_L003	DP302_S352_L003	DP301_S350_L003	DP300_S349_L003	DP299_S348_L003	DP297_S340_L003	DP296_S339_L003	DP295_S338_L003	DP294_S336_L003	DP293_S330_L003	DP292_S328_L003	DP287_S297_L003	DP285_S296_L003	DP284_S294_L003	DP282_S292_L003	DP281_S288_L003	DP280_S274_L003	DP279_S273_L003	DP278_S272_L003	DP277_S271_L003	DP276_S270_L003	DP275_S269_L003	DP274_S268_L003	DP273_S267_L003	DP272_S266_L003	DP271_S265_L003	DP270_S264_L003	DP269_S263_L003	DP267_S262_L003	DP265_S261_L003	DP264_S260_L003	DP263_S259_L003	DP262_S258_L003	DP261_S257_L003	DP260_S256_L003	DP258_S255_L003	DP256_S254_L003	DP255_S253_L002	DP254_S252_L002	DP253_S251_L002	DP252_S250_L002	DP250_S248_L002	DP249_S247_L002	DP246_S244_L002	DP245_S243_L002	DP244_S242_L002	DP243_S241_L002	DP241_S239_L002	DP240_S238_L002	DP239_S237_L002	DP237_S235_L002	DP236_S234_L002	DP234_S232_L002	DP231_S229_L002	DP229_S227_L002	DP226_S224_L002	DP225_S223_L002	DP224_S222_L002	DP223_S221_L002	DP222_S220_L002	DP221_S219_L002	DP220_S218_L002	DP219_S217_L002	DP218_S216_L002	DP213_S211_L002	DP211_S209_L002	DP208_S206_L002	DP207_S205_L002	DP206_S204_L002	DP204_S202_L002	DP203_S201_L002	DP202_S200_L002	DP201_S199_L002	DP200_S198_L002	DP199_S197_L002	DP198_S196_L002	DP197_S195_L002	DP195_S193_L002	DP194_S192_L002	DP193_S191_L002	DP192_S190_L002	DP189_S187_L002	DP188_S186_L002	DP187_S185_L002	DP186_S184_L002	DP185_S183_L002	DP184_S182_L002	DP183_S181_L002	DP181_S179_L002	DP180_S178_L002	DP179_S177_L002	DP178_S176_L002	DP177_S175_L002	DP176_S174_L002	DP175_S173_L002	DP172_S171_L002	DP171_S170_L002	DP170_S169_L002	DP169_S168_L002	DP167_S166_L002	DP166_S165_L002	DP165_S164_L002	DP164_S163_L002	DP162_S161_L002	DP161_S160_L002	DP160_S159_L002	DP159_S158_L002	DP158_S157_L002	DP157_S156_L002	DP156_S155_L002	DP155_S154_L002	DP154_S153_L002	DP153_S152_L002	DP152_S151_L002	DP151_S150_L002	DP150_S149_L002	DP149_S148_L002	DP148_S147_L002	DP147_S146_L002	DP146_S145_L002	DP144_S143_L002	DP143_S142_L002	DP139_S138_L002	DP138_S137_L002	DP137_S136_L002	DP136_S135_L002	DP135_S134_L002	DP132_S131_L002	DP131_S130_L002	DP130_S129_L002	DP127_S126_L001	DP124_S123_L001	DP123_S122_L001	DP122_S121_L001	DP121_S120_L001	DP120_S119_L001	DP119_S118_L001	DP117_S116_L001	DP116_S115_L001	DP115_S114_L001	DP114_S113_L001	DP112_S111_L001	DP111_S110_L001	DP110_S109_L001	DP109_S108_L001	DP108_S107_L001	DP107_S106_L001	DP104_S103_L001	DP103_S102_L001	DP101_S100_L001	DP100_S99_L001	DP098_S97_L001	DP096_S95_L001	DP095_S94_L001	DP094_S93_L001	DP092_S91_L001	DP091_S90_L001	DP090_S89_L001	DP088_S87_L001	DP087_S86_L001	DP086_S85_L001	DP084_S83_L001	DP083_S82_L001	DP082_S81_L001	DP081_S80_L001	DP080_S79_L001	DP079_S78_L001	DP078_S77_L001	DP077_S76_L001	DP075_S74_L001	DP074_S73_L001	DP073_S72_L001	DP072_S71_L001	DP071_S70_L001	DP070_S69_L001	DP069_S68_L001	DP068_S67_L001	DP067_S66_L001	DP066_S65_L001	DP065_S64_L001	DP064_S63_L001	DP063_S62_L001	DP061_S61_L001	DP060_S60_L001	DP058_S58_L001	DP057_S57_L001	DP055_S55_L001	DP054_S54_L001	DP053_S53_L001	DP052_S52_L001	DP050_S50_L001	DP049_S49_L001	DP048_S48_L001	DP047_S47_L001	DP046_S46_L001	DP045_S45_L001	DP043_S43_L001	DP042_S42_L001	DP041_S41_L001	DP040_S40_L001	DP039_S39_L001	DP038_S38_L001	DP037_S37_L001	DP035_S35_L001	DP032_S32_L001	DP031_S31_L001	DP030_S30_L001	DP029_S29_L001	DP028_S28_L001	DP027_S27_L001	DP026_S26_L001	DP025_S25_L001	DP024_S24_L001	DP022_S22_L001	DP021_S21_L001	DP020_S20_L001	DP019_S19_L001	DP018_S18_L001	DP017_S17_L001	DP014_S14_L001	DP013_S13_L001	DP012_S12_L001	DP011_S11_L001	DP009_S9_L001	DP008_S8_L001	DP007_S7_L001	DP006_S6_L001	DP005_S5_L001	DP004_S4_L001	DP003_S3_L001	DP002_S2_L001	DP001_S1_L001	DC167_S379_L003	DC165_S370_L003	DC164_S369_L003	DC163_S368_L003	DC162_S367_L003	DC161_S366_L003	DC160_S365_L003	DC159_S364_L003	DC158_S363_L003	DC156_S362_L003	DC155_S361_L003	DC154_S360_L003	DC153_S359_L003	DC152_S358_L003	DC151_S357_L003	DC150_S356_L003	DC149_S355_L003	DC148_S354_L003	DC147_S353_L003	DC145_S351_L003	DC141_S347_L003	DC140_S346_L003	DC139_S345_L003	DC138_S344_L003	DC137_S343_L003	DC136_S342_L003	DC135_S341_L003	DC131_S337_L003	DC128_S334_L003	DC127_S333_L003	DC126_S332_L003	DC125_S331_L003	DC123_S329_L003	DC121_S327_L003	DC120_S326_L003	DC119_S325_L003	DC118_S324_L003	DC117_S323_L003	DC115_S322_L003	DC114_S321_L003	DC113_S320_L003	DC112_S319_L003	DC111_S318_L003	DC110_S317_L003	DC109_S316_L003	DC108_S315_L003	DC107_S314_L003	DC106_S313_L003	DC105_S312_L003	DC104_S311_L003	DC103_S310_L003	DC102_S309_L003	DC101_S308_L003	DC100_S307_L003	DC099_S306_L003	DC098_S305_L003	DC097_S304_L003	DC096_S303_L003	DC095_S302_L003	DC094_S301_L003	DC092_S299_L003	DC090_S298_L003	DC087_S295_L003	DC085_S293_L003	DC083_S291_L003	DC082_S290_L003	DC081_S289_L003	DC079_S287_L003	DC078_S286_L003	DC077_S284_L003	DC076_S283_L003	DC075_S282_L003	DC073_S281_L003	DC072_S280_L003	DC071_S279_L003	DC070_S278_L003	DC069_S277_L003	DC068_S276_L003	DC067_S275_L003	DC066_S249_L002	DC065_S246_L002	DC064_S245_L002	DC063_S240_L002	DC061_S236_L002	DC060_S233_L002	DC058_S230_L002	DC057_S228_L002	DC056_S226_L002	DC054_S225_L002	DC052_S214_L002	DC050_S212_L002	DC049_S210_L002	DC048_S208_L002	DC044_S203_L002	DC042_S194_L002	DC041_S189_L002	DC039_S188_L002	DC038_S172_L002	DC037_S167_L002	DC036_S162_L002	DC035_S144_L002	DC034_S140_L002	DC033_S139_L002	DC032_S133_L002	DC029_S128_L002	DC027_S127_L002	DC026_S125_L001	DC024_S124_L001	DC023_S117_L001	DC022_S112_L001	DC021_S105_L001	DC020_S104_L001	DC019_S101_L001	DC018_S98_L001	DC017_S96_L001	DC016_S92_L001	DC015_S88_L001	DC013_S84_L001	DC011_S59_L001	DC010_S56_L001	DC009_S51_L001	DC007_S44_L001	DC006_S34_L001	DC005_S33_L001	DC004_S23_L001	DC003_S16_L001	DC001_S10_L001	SP1114_UAB832_S91_L004	SP1113_UAB832_S90_L004	SP1112_UAB832_S89_L004	SC0637_UAB832_S92_L004	SC0558_UAB832_S93_L004	DP646_UAB832_S60_L004	DP644_UAB832_S59_L004	DP642_UAB832_S58_L004	DP641_UAB832_S57_L004	DP640_UAB832_S56_L004	DP639_UAB832_S55_L004	DP638_UAB832_S54_L004	DP637_UAB832_S53_L004	DP634_UAB832_S52_L004	DP632_UAB832_S51_L004	DP631_UAB832_S50_L004	DP628_UAB832_S49_L004	DP627_UAB832_S48_L004	DP626_UAB832_S47_L004	DP625_UAB832_S46_L004	DP624_UAB832_S45_L004	DP623_UAB832_S44_L004	DP622_UAB832_S43_L004	DP621_UAB832_S42_L004	DP620_UAB832_S41_L004	DP619_UAB832_S40_L004	DP618_UAB832_S39_L004	DP616_UAB832_S38_L004	DP615_UAB832_S37_L004	DP613_UAB832_S36_L004	DP611_UAB832_S25_L004	DP610_UAB832_S24_L004	DP607_UAB832_S23_L004	DP606_UAB832_S22_L004	DP605_UAB832_S21_L004	DP604_UAB832_S20_L004	DP603_UAB832_S19_L004	DP602_UAB832_S18_L004	DP601_UAB832_S17_L004	DP600_UAB832_S16_L004	DP598_UAB832_S15_L004	DP597_UAB832_S14_L004	DP596_UAB832_S13_L004	DP595_UAB832_S12_L004	DP594_UAB832_S11_L004	DP593_UAB832_S10_L004	DP591_UAB832_S9_L004	DP590_UAB832_S8_L004	DP589_UAB832_S7_L004	DP587_UAB832_S6_L004	DP585_UAB832_S5_L004	DP582_UAB832_S4_L004	DP581_UAB832_S3_L004	DP580_UAB832_S2_L004	DP579_UAB832_S1_L004	DP578_UAB832_S84_L003	DP577_UAB832_S83_L003	DP576_UAB832_S82_L003	DP574_UAB832_S81_L003	DP572_UAB832_S80_L003	DP571_UAB832_S79_L003	DP570_UAB832_S78_L003	DP569_UAB832_S77_L003	DP568_UAB832_S76_L003	DP567_UAB832_S75_L003	DP566_UAB832_S74_L003	DP564_UAB832_S73_L003	DP563_UAB832_S72_L003	DP562_UAB832_S71_L003	DP560_UAB832_S70_L003	DP558_UAB832_S69_L003	DP556_UAB832_S68_L003	DP554_UAB832_S67_L003	DP553_UAB832_S66_L003	DP552_UAB832_S65_L003	DP550_UAB832_S64_L003	DP548_UAB832_S63_L003	DP547_UAB832_S62_L003	DP546_UAB832_S61_L003	DP545_UAB832_S60_L003	DP544_UAB832_S48_L003	DP542_UAB832_S47_L003	DP541_UAB832_S46_L003	DP540_UAB832_S45_L003	DP539_UAB832_S44_L003	DP538_UAB832_S43_L003	DP537_UAB832_S42_L003	DP535_UAB832_S41_L003	DP533_UAB832_S40_L003	DP532_UAB832_S39_L003	DP530_UAB832_S38_L003	DP529_UAB832_S37_L003	DP528_UAB832_S36_L003	DP527_UAB832_S35_L003	DP525_UAB832V2_S96_L003	DP524_UAB832_S34_L003	DP523_UAB832_S33_L003	DP520_UAB832_S32_L003	DP518_UAB832_S31_L003	DP516_UAB832_S30_L003	DP515_UAB832_S29_L003	DP514_UAB832_S28_L003	DP513_UAB832_S27_L003	DP511_UAB832_S26_L003	DP509_UAB832_S25_L003	DP508_UAB832_S17_L003	DP507_UAB832_S16_L003	DP506_UAB832_S15_L003	DP504_UAB832_S14_L003	DP503_UAB832_S13_L003	DP502_UAB832_S12_L003	DP501_UAB832_S11_L003	DP500_UAB832_S10_L003	DP499_UAB832_S9_L003	DP498_UAB832_S8_L003	DP497_UAB832_S7_L003	DP495_UAB832_S6_L003	DP494_UAB832_S5_L003	DP493_UAB832_S4_L003	DP492_UAB832_S3_L003	DP491_UAB832_S2_L003	DP490_UAB832_S1_L003	DP489_UAB832_S91_L002	DP488_UAB832_S90_L002	DP486_UAB832_S89_L002	DP485_UAB832_S88_L002	DP483_UAB832_S87_L002	DP480_UAB832_S86_L002	DP478_UAB832_S85_L002	DP477_UAB832_S84_L002	DP476_UAB832_S72_L002	DP474_UAB832_S71_L002	DP473_UAB832_S70_L002	DP472_UAB832_S69_L002	DP470_UAB832_S68_L002	DP469_UAB832_S67_L002	DP467_UAB832_S66_L002	DP466_UAB832_S65_L002	DP464_UAB832_S64_L002	DP463_UAB832_S63_L002	DP460_UAB832_S62_L002	DP459_UAB832_S61_L002	DP458_UAB832_S60_L002	DP456_UAB832_S59_L002	DP455_UAB832_S58_L002	DP454_UAB832_S57_L002	DP453_UAB832_S56_L002	DP452_UAB832_S55_L002	DP451_UAB832_S54_L002	DP450_UAB832_S53_L002	DP449_UAB832_S52_L002	DP448_UAB832_S51_L002	DP447_UAB832_S50_L002	DP446_UAB832_S49_L002	DP445_UAB832_S48_L002	DP444_UAB832_S37_L002	DP443_UAB832_S36_L002	DP441_UAB832_S35_L002	DP440_UAB832_S34_L002	DP439_UAB832_S33_L002	DP438_UAB832_S32_L002	DP437_UAB832_S31_L002	DP436_UAB832_S30_L002	DP434_UAB832_S29_L002	DP432_UAB832_S28_L002	DP431_UAB832_S27_L002	DP430_UAB832_S26_L002	DP428_UAB832_S25_L002	DP427_UAB832_S24_L002	DP424_UAB832_S23_L002	DP423_UAB832_S22_L002	DP422_UAB832_S21_L002	DP420_UAB832_S20_L002	DP419_UAB832_S19_L002	DP418_UAB832_S18_L002	DP416_UAB832_S17_L002	DP415_UAB832_S16_L002	DP414_UAB832_S15_L002	DP413_UAB832_S14_L002	DP412_UAB832_S13_L002	DP409_UAB832_S11_L002	DP408_UAB832_S10_L002	DP407_UAB832_S9_L002	DP406_UAB832_S8_L002	DP405_UAB832_S7_L002	DP404_UAB832_S6_L002	DP402_UAB832_S5_L002	DP401_UAB832_S4_L002	DP400_UAB832_S3_L002	DP399_UAB832_S2_L002	DP398_UAB832_S1_L002	DP397_UAB832_S84_L001	DP396_UAB832_S83_L001	DP394_UAB832_S82_L001	DP393_UAB832_S81_L001	DP392_UAB832_S80_L001	DP391_UAB832_S79_L001	DP389_UAB832_S78_L001	DP385_UAB832_S77_L001	DP384_UAB832_S76_L001	DP383_UAB832_S75_L001	DP382_UAB832_S74_L001	DP381_UAB832_S73_L001	DP380_UAB832_S72_L001	DP379_UAB832_S71_L001	DP377_UAB832_S60_L001	DP376_UAB832_S59_L001	DP375_UAB832_S58_L001	DP373_UAB832_S57_L001	DP371_UAB832_S56_L001	DP369_UAB832_S55_L001	DP368_UAB832_S54_L001	DP367_UAB832_S53_L001	DP364_UAB832_S52_L001	DP362_UAB832_S51_L001	DP361_UAB832_S50_L001	DP360_UAB832_S49_L001	DP359_UAB832_S48_L001	DP357_UAB832V2_S95_L001	DP356_UAB832_S47_L001	DP354_UAB832_S46_L001	DP353_UAB832_S45_L001	DP352_UAB832_S44_L001	DP351_UAB832_S43_L001	DP350_UAB832_S42_L001	DP349_UAB832_S41_L001	DP348_UAB832_S40_L001	DP347_UAB832_S39_L001	DP346_UAB832_S38_L001	DP342_UAB832_S25_L001	DP341_UAB832_S24_L001	DP340_UAB832_S23_L001	DP339_UAB832_S22_L001	DP338_UAB832_S21_L001	DP337_UAB832_S20_L001	DP336_UAB832_S19_L001	DP335_UAB832_S18_L001	DP334_UAB832_S17_L001	DP333_UAB832_S16_L001	DP332_UAB832_S15_L001	DP331_UAB832_S14_L001	DP328_UAB832_S13_L001	DP327_UAB832_S12_L001	DP326_UAB832_S11_L001	DP324_UAB832_S10_L001	DP323_UAB832_S9_L001	DP322_UAB832_S8_L001	DP321_UAB832_S7_L001	DP320_UAB832_S6_L001	DP319_UAB832_S5_L001	DP317_UAB832_S4_L001	DP316_UAB832_S3_L001	DP313_UAB832_S2_L001	DP312_UAB832_S1_L001	DC314_UAB832_S75_L004	DC313_UAB832_S74_L004	DC312_UAB832_S73_L004	DC310_UAB832_S72_L004	DC308_UAB832_S71_L004	DC307_UAB832_S70_L004	DC305_UAB832_S68_L004	DC302_UAB832_S67_L004	DC300_UAB832V2_S96_L004	DC298_UAB832_S66_L004	DC297_UAB832_S65_L004	DC296_UAB832V2_S95_L004	DC294_UAB832_S64_L004	DC293_UAB832_S63_L004	DC292_UAB832_S62_L004	DC291_UAB832_S61_L004	DC290_UAB832_S34_L004	DC288_UAB832_S33_L004	DC287_UAB832_S32_L004	DC285_UAB832_S31_L004	DC283_UAB832_S30_L004	DC282_UAB832_S29_L004	DC281_UAB832V2_S94_L004	DC279_UAB832_S28_L004	DC277_UAB832_S27_L004	DC276_UAB832_S26_L004	DC274_UAB832_S94_L003	DC273_UAB832_S93_L003	DC271_UAB832_S92_L003	DC270_UAB832_S91_L003	DC269_UAB832_S90_L003	DC268_UAB832_S89_L003	DC267_UAB832_S88_L003	DC266_UAB832_S87_L003	DC265_UAB832_S86_L003	DC263_UAB832_S85_L003	DC261_UAB832_S58_L003	DC259_UAB832_S57_L003	DC257_UAB832_S56_L003	DC255_UAB832_S55_L003	DC254_UAB832_S54_L003	DC253_UAB832_S53_L003	DC252_UAB832_S52_L003	DC249_UAB832_S51_L003	DC248_UAB832_S50_L003	DC247_UAB832_S49_L003	DC246_UAB832_S23_L003	DC245_UAB832_S22_L003	DC244_UAB832_S21_L003	DC243_UAB832_S20_L003	DC241_UAB832_S19_L003	DC239_UAB832_S18_L003	DC235_UAB832_S95_L002	DC234_UAB832_S94_L002	DC232_UAB832_S93_L002	DC231_UAB832_S92_L002	DC230_UAB832_S82_L002	DC229_UAB832_S81_L002	DC226_UAB832_S80_L002	DC224_UAB832_S79_L002	DC223_UAB832_S78_L002	DC221_UAB832_S77_L002	DC219_UAB832_S76_L002	DC218_UAB832_S75_L002	DC217_UAB832_S74_L002	DC216_UAB832_S73_L002	DC215_UAB832_S47_L002	DC214_UAB832_S46_L002	DC213_UAB832_S76_L004	DC212_UAB832_S45_L002	DC211_UAB832_S44_L002	DC209_UAB832_S43_L002	DC208_UAB832_S42_L002	DC206_UAB832_S41_L002	DC205_UAB832_S40_L002	DC204_UAB832_S39_L002	DC203_UAB832_S38_L002	DC202_UAB832_S93_L001	DC201_UAB832_S92_L001	DC200_UAB832_S91_L001	DC199_UAB832_S90_L001	DC198_UAB832_S89_L001	DC196_UAB832_S88_L001	DC195_UAB832_S87_L001	DC194_UAB832_S86_L001	DC193_UAB832_S85_L001	DC189_UAB832_S70_L001	DC188_UAB832_S69_L001	DC187_UAB832_S68_L001	DC186_UAB832_S67_L001	DC185_UAB832_S66_L001	DC183_UAB832_S65_L001	DC181_UAB832_S63_L001	DC179_UAB832_S62_L001	DC178_UAB832_S61_L001	DC177_UAB832_S35_L001	DC176_UAB832_S34_L001	DC175_UAB832_S33_L001	DC174_UAB832_S32_L001	DC173_UAB832_S31_L001	DC172_UAB832_S30_L001	DC171_UAB832_S29_L001	DC170_UAB832_S28_L001	DC169_UAB832_S27_L001	DC168_UAB832_S26_L001
k__Archaea	2157	0	0	0	0	0	0	0	0	18487.226018	0	0	23043.844208	0	0	0	0	0	58442.252943	0	91759.730651	0	0	0	0	25422.480168	0	425745.938847	71994.4667	118742.13545	0	0	0	0	66504.567361	398.958685	0	0	0	0	0	46435.967514	54941.687328	79131.911637	52572.383837	0	137956.498088	0	0	0	0	12951.372907	35763.357277	194011.514383	0	106676.812892	0	12949.714962	0	5096.791824	0	5435.091692	0	349879.641543	52188.462234	0	581793.391909	0	180441.111213	73411.709908	0	0	13813.660282	0	0	481234.309514	0	0	0	508623.050707	55117.367536	0	0	57590.98771	94932.11094	87641.884533	208317.461712	0	27086.604375	0	56008.132282	81057.802782	0	0	0	1889208.885136	0	0	0	231158.723635	165522.643432	0	0	0	0	245232.001258	0	0	62398.187414	0	196390.482574	0	3100.499621	0	0	0	0	456977.322843	0	0	0	157687.61671	0	108388.113167	0	0	0	0	86796.957622	0	963362.908717	0	350179.816894	1367.282917	0	43553.664902	117852.685738	2007.162431	41863.82828	0	93650.300359	0	0	0	0	110839.528602	0	0	44763.681223	0	238987.268989	263755.889237	0	50558.478106	297662.722099	17039.036067	0	50377.353023	0	106292.363171	0	0	0	0	0	0	0	19691.395801	0	115246.875823	125965.457517	0	0	0	5275.552992	130136.982076	32687.879809	42589.8819	6978.707403	0	29735.402674	0	0	27209.211434	90054.040057	21886.835573	0	73619.243344	103647.006826	4249.937127	0	0	307986.850495	0	0	0	51639.954878	0	41254.201381	0	42847.939681	0	0	0	297176.885378	148380.7578	163773.475236	0	1068.346651	0	0	0	0	381324.042358	773.117795	0	210728.259443	0	107954.899935	4190.895979	0	0	0	0	285994.392691	265239.668385	0	182499.10254	0	0	0	0	0	0	398392.081997	0	0	1494.729133	0	0	0	0	28877.482503	7147.140255	171758.961174	0	0	0	0	64780.948838	0	55788.329245	0	26307.220104	0	0	0	0	0	0	0	47704.561519	0	0	0	0	0	0	1026.124637	107624.754125	0	0	151967.344361	0	73350.599386	95801.992333	0	30357.052433	0	18008.657052	0	0	0	0	0	0	0	0	0	23439.679222	0	0	0	0	0	0	0	44857.649	0	0	0	0	0	0	0	0	26732.134402	0	0	0	0	16578.007667	0	0	0	0	0	292384.228779	0	0	0	0	0	0	117196.26239	73275.741006	18085.90465	0	0	0	0	0	0	0	29054.555377	0	0	0	0	0	0	12224.833787	0	0	161976.391731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1132463.697695	0	20138.138633	0	0	290.044633	764351.427985	0	0	146238.199336	2339.369991	0	459368.908972	0	56743.253998	0	0	0	3649.804457	0	127759.177146	0	0	244207.881391	0	1217540.0244	14172.260523	276119.375388	2803.037866	46353.632705	0	0	0	0	0	0	8166.443503	83620.320092	41005.21816	0	0	0	0	191727.978541	0	0	63699.160144	28259.395592	85821.549486	0	0	44805.680449	0	0	0	0	0	143488.521991	847360.82598	0	0	0	135445.23396	356449.696928	0	394235.507069	368511.054562	0	449334.010049	65088.068674	0	1159.794712	894032.731931	0	0	13692.550716	0	39873.113375	180874.425472	656747.447812	61133.810209	0	0	0	0	0	0	351949.115672	126766.431562	293.46562	0	0	0	0	0	0	127063.14184	0	0	0	0	0	303656.39123	0	0	0	0	0	0	162334.680275	0	0	0	693197.873663	0	0	0	55761.425642	0	0	206984.135479	0	371903.75832	0	0	303758.905282	0	33241.806384	0	0	0	0	0	0	721656.10104	576842.472101	0	0	0	530563.924237	38392.490338	0	31232.08455	307843.96909	0	0	67653.795286	0	0	0	25099.887847	270701.094362	0	28129.805481	0	0	0	0	289041.680433	0	1096444.860489	0	16939.072486	73065.68478	0	0	423626.05545	414363.191334	0	119612.797618	0	307294.947898	0	0	0	0	0	76339.263356	0	88537.517511	0	0	70478.747394	83903.427606	0	0	1500901.826602	0	0	528088.652685	200188.480246	0	0	31049.221886	0	0	0	464.767364	0	0	198546.100961	287035.365309	0	390655.154171	0	1425.429814	0	0	0	0	474643.949	0	0	0	326307.64104	0	0	312760.638123	572168.696825	0	0	39864.019685	183709.888901	0	0	0	0	0	0	0	83095.783385	0	128028.603169	215740.51261	203875.450021	0	0	0	0	0	0	42041.399151	0	0	20750.657	179593.444508	0	0	0	0	0	0	0	152475.82353	0	242970.255751	639.175248	0	0	1521.142194	0	36256.124177	31687.541058	0	0	54581.435257	78.629688	0	0	0	24454.28741	0	38330.495488	0	856735.87779	0	0	0	0	0	404179.165476	141002.182518	646070.574423	74495.981219	0	0	0	0	0	0	0	0	0	45027.787639	0	0	307284.710874	0	0	0	0	9677.571823	0	0	59564.460892	90611.302705	30993.552342	776818.726766	5674.491787	0	0	47195.5551	41951.032656	0	0	0	0	0	0	0	0	21479.022694	216211.111992	10294.432064	156463.740946	0	0	0	0	92482.692093	0	0	0	0	0	86684.275692	349535.611004	0	0	25166.426983	0	2073817.500311	0	0	168322.919584	431146.352748	217240.252556	0	0	0	191435.926609	0	0	1531.781013	0	0	0	0	0	0	0	0	244691.273631	0	0
